,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_transfer_automatic_,PaymentMethod_Credit_card_automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,ABSOLUTE_DIFF_MonthlyCharges_,ABSOLUTE_DIFF_TotalCharges_,ABSOLUTE_DIFF_tenure_,MonthlyCharges_0,TotalCharges_0,tenure_0,COSINE_MonthlyCharges_,COSINE_TotalCharges_,COSINE_tenure_,EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,MonthlyCharges_tenure,TotalCharges_MonthlyCharges,tenure_MonthlyCharges,MonthlyCharges_1,TotalCharges_1,tenure_1,NATURAL_LOGARITHM_MonthlyCharges_,NATURAL_LOGARITHM_TotalCharges_,NATURAL_LOGARITHM_tenure_,Churn
1577,59.0,25.0,1510.5,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,53.45,924.6500000000001,28.0,25.0,1510.5,59.0,0.9912028118634736,-0.8218951154688523,-0.7710802229758452,38.56686965226682,1852.9105599716445,18.153502278321348,1487.4034347749393,3433277.543254433,329.54964496901835,False,True,True,25.0,1510.5,59.0,3.2188758248682006,7.320196000826726,4.07753744390572,0
1578,47.0,84.95,4018.05,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,59.95,2507.55,12.0,84.95,4018.05,47.0,-0.9919465421303719,-0.9988955181222731,-0.9923354691509287,35.21245001507457,1638.443498338358,11.202532209884794,1239.9166360641254,2684497.097247237,125.49672791350628,True,True,False,84.95,4018.05,47.0,4.442062848117941,8.298551989299446,3.8501476017100584,0
1579,32.0,18.95,613.95,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,66.0,3404.1000000000004,15.0,18.95,613.95,32.0,0.9949597332992033,-0.22930517476223394,0.8342233605065102,40.39574590145303,2082.926650257325,13.036161662557198,1631.8162869347598,4338583.430352202,169.94151089232605,False,True,True,18.95,613.95,32.0,2.9418039315284354,6.419913491606522,3.4657359027997265,0
1580,38.0,70.6,2708.2,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,51.64999999999999,2094.25,6.0,70.6,2708.2,38.0,0.0857293453411282,0.9891955106026324,0.9550736440472949,32.61395000950042,1432.0748158088043,7.529858528947733,1063.6697352221927,2050838.2780738205,56.69876946596691,True,True,False,70.6,2708.2,38.0,4.257030144499196,7.904039486548724,3.6375861597263857,0
1581,59.0,83.25,4949.1,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,12.650000000000006,2240.9000000000005,21.0,83.25,4949.1,59.0,0.0022053183419487145,-0.46109226427222155,-0.7710802229758452,24.730523628411945,1938.317762257641,14.73178304766928,611.5987989354414,3757075.7474834695,217.025431763596,True,True,False,83.25,4949.1,59.0,4.421848128860553,8.506961020849989,4.07753744390572,0
1582,27.0,100.5,2673.45,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,17.25,2275.6500000000005,32.0,100.5,2673.45,27.0,0.9995206253283515,-0.9989719463528857,-0.2921388087338362,22.081499603657658,1456.8224736785965,18.68900512108557,487.5926247463333,2122331.7198150246,349.2789124159627,True,True,False,100.5,2673.45,27.0,4.61015772749913,7.89112505213797,3.295836866004329,0
1583,58.0,94.3,5610.15,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,6.200000000000003,2936.7,31.0,94.3,5610.15,58.0,0.9986368251339447,0.7421798199318546,0.11918013544881928,12.83453933371632,1849.2424690734729,18.574884048334734,164.72539990871135,3419697.709424954,345.02631740908015,True,True,False,94.3,5610.15,58.0,4.546481189639412,8.632332736127204,4.060443010546419,0
1584,71.0,111.3,7985.9,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,17.0,2375.75,13.0,111.3,7985.9,71.0,-0.22460650271960575,0.9995931776440815,-0.3090227281660707,13.956700674686926,2385.104596452534,17.403365657963977,194.7894937228065,5688723.936019006,302.8771362247999,True,True,False,111.3,7985.9,71.0,4.712229258281499,8.985432765631419,4.2626798770413155,0
1585,27.0,86.45,2401.05,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,24.849999999999994,5584.849999999999,44.0,86.45,2401.05,27.0,0.05617244369842772,0.6423676967712721,-0.2921388087338362,14.976732655821698,3312.1288994875804,26.725257197178635,224.30252104395603,10970197.84682081,714.2393722553484,True,True,False,86.45,2401.05,27.0,4.4595662121293,7.783661420660816,3.295836866004329,0
1586,65.0,103.15,6792.45,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,16.700000000000003,4391.4,38.0,103.15,6792.45,65.0,-0.866545537823584,0.9471120074949287,-0.562453851238172,11.078195313479691,2712.3022968044766,23.016406836608684,122.72641140360338,7356583.749250839,529.754983668287,True,True,False,103.15,6792.45,65.0,4.636184239517261,8.823566980213418,4.174387269895637,0
1587,48.0,70.95,3629.2,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,32.2,3163.25,17.0,70.95,3629.2,48.0,-0.2611036087231621,-0.7896947132485366,-0.6401443394691997,20.19771065681502,2146.2153460129884,14.436073961781648,407.94751577641904,4606240.311461653,208.4002314300301,True,True,False,70.95,3629.2,48.0,4.261975403606051,8.196767517295473,3.871201010907891,0
1588,28.0,80.6,2244.95,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,9.649999999999991,1384.25,20.0,80.6,2244.95,28.0,0.4700852240584669,-0.2783242793473471,-0.9626058663135666,11.661249404864186,1878.646965288466,17.346968698441618,135.98473768244534,3529314.4201875622,300.9173230247133,True,True,False,80.6,2244.95,28.0,4.389498649512583,7.7164385282134145,3.332204510175204,0
1589,19.0,24.7,465.85,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,55.89999999999999,1779.1,9.0,24.7,465.85,19.0,0.9078195977561953,0.626074736891062,0.9887046181866692,37.854445906569104,1980.2183905543627,14.929049030879371,1432.9590748933663,3921264.8742897105,222.8765049664003,True,True,False,24.7,465.85,19.0,3.2068032436339315,6.143863693896434,2.9444389791664403,0
1590,58.0,75.8,4415.75,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,51.099999999999994,3949.9,39.0,75.8,4415.75,58.0,0.9203678120664357,0.23918400839012582,0.11918013544881928,30.763001924920626,2374.387515614827,23.916749711148224,946.3622874326701,5637716.07430755,572.0109167457086,True,True,False,75.8,4415.75,58.0,4.328098292648326,8.392932974035553,4.060443010546419,0
1591,53.0,100.3,5200.8,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,24.5,785.0500000000002,5.0,100.3,5200.8,53.0,0.9734459628650248,-0.10643602411796639,-0.9182827862121189,29.496640419472794,1833.1453419622753,14.405088901020736,870.0517960356761,3360421.8447579877,207.5065862463108,True,True,False,100.3,5200.8,53.0,4.60816569496789,8.556567738890259,3.970291913552122,0
1592,40.0,94.55,3640.45,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,5.75,1560.3500000000004,13.0,94.55,3640.45,40.0,0.9546779639002737,-0.7925082002971339,-0.6669380616522619,17.497159871680008,1234.0174655785922,11.065408797080828,306.1506035751292,1522799.105353012,122.44327184651377,True,True,False,94.55,3640.45,40.0,4.549128795104466,8.199862579363302,3.6888794541139363,1
1593,1.0,19.25,19.25,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,75.3,3621.2,39.0,19.25,19.25,1.0,0.9208879708911095,0.9208879708911095,0.5403023058681398,49.8944835297956,2720.5963001015566,29.141870664654842,2489.4594867050446,7401644.22812628,849.2486258354705,True,False,False,19.25,19.25,1.0,2.9575110607337933,2.9575110607337933,0.0,1
1594,40.0,104.5,4036.85,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,85.25,4017.6,39.0,104.5,4036.85,40.0,-0.6767608607837156,-0.9953417175384301,-0.6669380616522619,49.73752774495779,2391.3768763153307,23.581149746546107,2473.8216661804454,5718683.364575669,556.0706233690315,True,True,False,104.5,4036.85,40.0,4.6491870714048655,8.303219963858442,3.6888794541139363,1
1595,61.0,25.45,1538.6,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,79.05,2498.25,21.0,25.45,1538.6,61.0,0.9500941494581245,0.710631987156847,-0.25810163593826746,48.58021904297049,1743.3468484031937,23.788597296356517,2360.037682262993,3039258.233837348,565.8973613282205,False,True,True,25.45,1538.6,61.0,3.2367157429965316,7.338628191024834,4.110873864173311,0
1596,66.0,110.85,7491.75,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,85.39999999999999,5953.15,5.0,110.85,7491.75,66.0,-0.6260982420597356,-0.5829197741594073,-0.99964745596635,52.07124892572397,3751.4993154483655,16.893067315859852,2711.4149646847095,14073747.113809554,285.37572333817235,True,True,False,110.85,7491.75,66.0,4.70817793606232,8.921557694080368,4.189654742026425,1
1597,40.0,40.25,1564.05,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,70.6,5927.7,26.0,40.25,1564.05,40.0,-0.8305485184417379,0.8946534207516327,-0.6669380616522619,44.230483967738564,3498.2960799013517,17.10732660344509,1956.3357120203782,12238075.462653166,292.6606235169402,True,True,False,40.25,1564.05,40.0,3.6951100038645723,7.355033889903712,3.6888794541139363,0
1598,15.0,99.7,1566.75,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,59.45,2.7000000000000455,25.0,99.7,1566.75,15.0,0.6741634050511123,-0.6178946360656444,-0.7596879128588213,38.50521853242098,2216.890033002735,23.525376522002333,1482.6518542294962,4914601.418426867,553.4433405019786,True,True,False,99.7,1566.75,15.0,4.602165676967792,7.356758689104785,2.70805020110221,0
1599,68.0,25.75,1686.15,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,73.95,119.40000000000009,53.0,25.75,1686.15,68.0,0.8154681470604999,-0.6330921498263027,0.4401430224960407,45.49507748915904,1299.5548904754517,31.31504022859122,2069.802075744585,1688842.913358663,980.6317445182863,False,True,True,25.75,1686.15,68.0,3.248434627109745,7.430203102575915,4.219507705176107,0
1600,12.0,80.45,950.2,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,54.7,735.95,56.0,80.45,950.2,12.0,0.33290943534930645,0.13139664725155456,0.8438539587324921,35.068794798920806,939.6293520438775,33.26932221996659,1229.820368648815,882903.319222397,1106.8478009759629,True,True,False,80.45,950.2,12.0,4.387635873438392,6.856672488752821,2.4849066497880004,1
1601,1.0,19.4,19.4,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,61.050000000000004,930.8000000000001,11.0,19.4,19.4,1.0,0.8522923238654644,0.8522923238654644,0.5403023058681398,38.67767009122234,974.1226435089795,25.41509587065362,1495.9621636854351,948914.9245969225,645.9270981145146,True,False,False,19.4,19.4,1.0,2.9652730660692823,2.9652730660692823,0.0,0
1602,8.0,19.5,162.15,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,0.10000000000000142,142.75,7.0,19.5,162.15,8.0,0.7958149698139441,0.3503814496176906,-0.14550003380861354,24.85684925160212,588.8673659547774,14.699829547247356,617.8629547168729,346764.77468651766,216.0849887181264,True,True,False,19.5,162.15,8.0,2.970414465569701,5.088521832753327,2.0794415416798357,0
1603,40.0,74.8,2971.7,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,55.3,2809.5499999999997,32.0,74.8,2971.7,40.0,0.8263372945385468,0.9697357143622972,-0.6669380616522619,36.19397371615572,1846.4279491556972,22.68694635529837,1310.003733365771,3409296.1714233137,514.697534928186,True,True,False,74.8,2971.7,40.0,4.314817884980432,7.9968894586161365,3.6888794541139363,0
1604,72.0,102.65,7550.3,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,27.85000000000001,4578.6,32.0,102.65,7550.3,72.0,-0.5211849173150306,-0.4950938996201257,-0.9672505882738824,36.26762413839967,3809.5484613238696,31.22649179344603,1315.3405606442304,14512659.479175063,975.0937897261523,True,True,False,102.65,7550.3,72.0,4.6313251434649425,8.92934257655299,4.276666119016055,0
